## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-21T20:06:39.927Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2015. Cambridge Bay Hydrophone Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/f7913686-6c05-49fc-96f5-3628878b7413. Subset Query: 31178034. Accessed 2025-06-21."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2016. Cambridge Bay Hydrophone Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/31b7f277-32f8-4d80-97ca-0278422aea24. Subset Query: 31178038. Accessed 2025-06-21."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2017. Cambridge Bay Hydrophone Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/b195c0a6-8249-4665-8a15-30992ac39bbc. Subset Query: 31178035. Accessed 2025-06-21."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2018. Cambridge Bay Hydrophone Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/76b96820-c9fa-44a3-9d34-d7c08f887a18. Subset Query: 31178037. Accessed 2025-06-21."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2019. Cambridge Bay Hydrophone Deployed 2019-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/c866e384-2bc3-49d2-ac60-e590f355d77a. Subset Query: 31178032. Accessed 2025-06-21."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2022. Cambridge Bay Hydrophone Deployed 2021-09-15. Ocean Networks Canada Society. https://doi.org/10.34943/b8535f9f-fe6a-4c97-8bca-b6abddfbcbe1. Subset Query: 31178036. Accessed 2025-06-21."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2023. Cambridge Bay Hydrophone Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/d8c4bbc8-f9ab-4591-bc9c-996281aaba58. Subset Query: 31178033. Accessed 2025-06-21."  / Citation Title
#CITATION8: "Ocean Networks Canada Society. 2023. Cambridge Bay Hydrophone Deployed 2023-08-03. Ocean Networks Canada Society. https://doi.org/10.34943/cfa875d8-8f0a-470e-aedd-bda1924d28e2. Subset Query: 31178039. Accessed 2025-06-21."  / Citation Title
#CITATION9: "Ocean Networks Canada Society. 2024. Cambridge Bay Hydrophone Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/59a7863e-3c15-4d62-93fa-4f9717e04582. Subset Query: 31178040. Accessed 2025-06-21."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_Hydrophone_SystemTime_20150906T031500Z_20160912T181500Z-NaN_clean_avg15minute_CSV_META.xml  / Metadata file name
#SEARCHID:  50649334                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.112685                         / Latitude North
#LONGITUDE:  -105.064899                         / Longitude East
#DEPTH:        13.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Hydrophone                              / Device Category
#DEVTOT:    9  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2015-08-27T20:18:00.000Z             / Device 1 Deployment Date
#DEVNAME1: "Ocean Sonics icListen HF Hydrophone 1252"  / Device Name of Device 1
#DEVCODE1:  ICLISTENHF1252                       / Device Code of Device 1
#DEVID1:    23155                                / Device ID of Device 1
#
#DEPLDATE2: 2016-08-25T22:24:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Ocean Sonics icListen HF Hydrophone 1252"  / Device Name of Device 2
#DEVCODE2:  ICLISTENHF1252                       / Device Code of Device 2
#DEVID2:    23155                                / Device ID of Device 2
#
#DEPLDATE3: 2017-09-14T23:30:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Ocean Sonics icListen HF Hydrophone 1266"  / Device Name of Device 3
#DEVCODE3:  ICLISTENHF1266                       / Device Code of Device 3
#DEVID3:    23235                                / Device ID of Device 3
#
#DEPLDATE4: 2018-07-26T21:19:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Ocean Sonics icListen HF Hydrophone 1266"  / Device Name of Device 4
#DEVCODE4:  ICLISTENHF1266                       / Device Code of Device 4
#DEVID4:    23235                                / Device ID of Device 4
#
#DEPLDATE5: 2019-08-01T02:12:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Ocean Sonics icListen HF Hydrophone 1251"  / Device Name of Device 5
#DEVCODE5:  ICLISTENHF1251                       / Device Code of Device 5
#DEVID5:    23157                                / Device ID of Device 5
#
#DEPLDATE6: 2021-09-15T17:21:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Ocean Sonics icListen HF Hydrophone 1561"  / Device Name of Device 6
#DEVCODE6:  ICLISTENHF1561                       / Device Code of Device 6
#DEVID6:    24347                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:12:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Ocean Sonics icListen HF Hydrophone 1561"  / Device Name of Device 7
#DEVCODE7:  ICLISTENHF1561                       / Device Code of Device 7
#DEVID7:    24347                                / Device ID of Device 7
#
#DEPLDATE8: 2023-08-03T21:37:00.000Z             / Device 8 Deployment Date
#DEVNAME8: "Ocean Sonics icListen HF Hydrophone 1951"  / Device Name of Device 8
#DEVCODE8:  ICLISTENHF1951                       / Device Code of Device 8
#DEVID8:    47240                                / Device ID of Device 8
#
#DEPLDATE9: 2024-08-29T22:32:00.000Z             / Device 9 Deployment Date
#DEVNAME9: "Ocean Sonics icListen HF Hydrophone 1951"  / Device Name of Device 9
#DEVCODE9:  ICLISTENHF1951                       / Device Code of Device 9
#DEVID9:    47240                                / Device ID of Device 9
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2015-09-06T03:15:00.000Z             / Data Start Time
#DATETO:    2016-09-12T18:15:00.000Z             / Data End Time
#PERIODTOT: 1                                    / Number of Sample Periods
#PERIODST1: 2015-08-27T00:00:00.000Z             / Sample Period 1 Start Time
#PERIOD1:   60                                   / Sensor Sample Period 1 (s)
#RESAMPPRD: 900                                  / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 18862                                / Samples in File
#TOTSMPEXP: 35772                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "System Time (s)", "System Time QC Flag", "System Time Count"
## END HEADER
2016-07-09T23:22:30.000Z, NaN, 9, 0
2016-07-09T23:37:30.000Z, NaN, 9, 0
2016-07-09T23:52:30.000Z, NaN, 9, 0
2016-07-10T00:07:30.000Z, NaN, 9, 0
2016-07-10T00:22:30.000Z, NaN, 9, 0
2016-07-10T00:37:30.000Z, NaN, 9, 0
2016-07-10T00:52:30.000Z, NaN, 9, 0
2016-07-10T01:07:30.000Z, NaN, 9, 0
2016-07-10T01:22:30.000Z, NaN, 9, 0
2016-07-10T01:37:30.000Z, NaN, 9, 0
2016-07-10T01:52:30.000Z, NaN, 9, 0
2016-07-10T02:07:30.000Z, NaN, 9, 0
2016-07-10T02:22:30.000Z, NaN, 9, 0
2016-07-10T02:37:30.000Z, NaN, 9, 0
2016-07-10T02:52:30.000Z, NaN, 9, 0
2016-07-10T03:07:30.000Z, NaN, 9, 0
2016-07-10T03:22:30.000Z, NaN, 9, 0
2016-07-10T03:37:30.000Z, NaN, 9, 0
2016-07-10T03:52:30.000Z, NaN, 9, 0
2016-07-10T04:07:30.000Z, NaN, 9, 0
2016-07-10T04:22:30.000Z, NaN, 9, 0
2016-07-10T04:37:30.000Z, NaN, 9, 0
2016-07-10T04:52:30.000Z, NaN, 9, 0
2016-07-10T05:07:30.000Z, NaN, 9, 0
2016-07-10T05:22:30.000Z, NaN, 9, 0
2016-07-10T05:37:30.000Z, NaN, 9, 0
2016-07-10T05:52:30.000Z, NaN, 9, 0
2016-07-10T06:07:30.000Z, NaN, 9, 0
2016-07-10T06:22:30.000Z, NaN, 9, 0
2016-07-10T06:37:30.000Z, NaN, 9, 0
2016-07-10T06:52:30.000Z, NaN, 9, 0
2016-07-10T07:07:30.000Z, NaN, 9, 0
2016-07-10T07:22:30.000Z, NaN, 9, 0
2016-07-10T07:37:30.000Z, NaN, 9, 0
2016-07-10T07:52:30.000Z, NaN, 9, 0
2016-07-10T08:07:30.000Z, NaN, 9, 0
2016-07-10T08:22:30.000Z, NaN, 9, 0
2016-07-10T08:37:30.000Z, NaN, 9, 0
2016-07-10T08:52:30.000Z, NaN, 9, 0
2016-07-10T09:07:30.000Z, NaN, 9, 0
2016-07-10T09:22:30.000Z, NaN, 9, 0
2016-07-10T09:37:30.000Z, NaN, 9, 0
2016-07-10T09:52:30.000Z, NaN, 9, 0
2016-07-10T10:07:30.000Z, NaN, 9, 0
2016-07-10T10:22:30.000Z, NaN, 9, 0
2016-07-10T10:37:30.000Z, NaN, 9, 0
2016-07-10T10:52:30.000Z, NaN, 9, 0
2016-07-10T11:07:30.000Z, NaN, 9, 0
2016-07-10T11:22:30.000Z, NaN, 9, 0
2016-07-10T11:37:30.000Z, NaN, 9, 0
2016-07-10T11:52:30.000Z, NaN, 9, 0
2016-07-10T12:07:30.000Z, NaN, 9, 0
2016-07-10T12:22:30.000Z, NaN, 9, 0
2016-07-10T12:37:30.000Z, NaN, 9, 0
2016-07-10T12:52:30.000Z, NaN, 9, 0
2016-07-10T13:07:30.000Z, NaN, 9, 0
2016-07-10T13:22:30.000Z, NaN, 9, 0
2016-07-10T13:37:30.000Z, NaN, 9, 0
2016-07-10T13:52:30.000Z, NaN, 9, 0
2016-07-10T14:07:30.000Z, NaN, 9, 0
2016-07-10T14:22:30.000Z, NaN, 9, 0
2016-07-10T14:37:30.000Z, NaN, 9, 0
2016-07-10T14:52:30.000Z, NaN, 9, 0
2016-07-10T15:07:30.000Z, NaN, 9, 0
2016-07-10T15:22:30.000Z, NaN, 9, 0
2016-07-10T15:37:30.000Z, NaN, 9, 0
2016-07-10T15:52:30.000Z, NaN, 9, 0
2016-07-10T16:07:30.000Z, NaN, 9, 0
2016-07-10T16:22:30.000Z, NaN, 9, 0
2016-07-10T16:37:30.000Z, NaN, 9, 0
2016-07-10T16:52:30.000Z, NaN, 9, 0
2016-07-10T17:07:30.000Z, NaN, 9, 0
2016-07-10T17:22:30.000Z, NaN, 9, 0
2016-07-10T17:37:30.000Z, NaN, 9, 0
2016-07-10T17:52:30.000Z, NaN, 9, 0
2016-07-10T18:07:30.000Z, NaN, 9, 0
2016-07-10T18:22:30.000Z, NaN, 9, 0
2016-07-10T18:37:30.000Z, NaN, 9, 0
2016-07-10T18:52:30.000Z, NaN, 9, 0
2016-07-10T19:07:30.000Z, NaN, 9, 0
2016-07-10T19:22:30.000Z, NaN, 9, 0
2016-07-10T19:37:30.000Z, NaN, 9, 0
2016-07-10T19:52:30.000Z, NaN, 9, 0
2016-07-10T20:07:30.000Z, NaN, 9, 0
2016-07-10T20:22:30.000Z, NaN, 9, 0
2016-07-10T20:37:30.000Z, NaN, 9, 0
2016-07-10T20:52:30.000Z, NaN, 9, 0
2016-07-10T21:07:30.000Z, NaN, 9, 0
2016-07-10T21:22:30.000Z, NaN, 9, 0
2016-07-10T21:37:30.000Z, NaN, 9, 0
2016-07-10T21:52:30.000Z, NaN, 9, 0
2016-07-10T22:07:30.000Z, NaN, 9, 0
2016-07-10T22:22:30.000Z, NaN, 9, 0
2016-07-10T22:37:30.000Z, NaN, 9, 0
2016-07-10T22:52:30.000Z, NaN, 9, 0
2016-07-10T23:07:30.000Z, NaN, 9, 0
2016-07-10T23:22:30.000Z, NaN, 9, 0
2016-07-10T23:37:30.000Z, NaN, 9, 0
2016-07-10T23:52:30.000Z, NaN, 9, 0
2016-07-11T00:07:30.000Z, NaN, 9, 0
2016-07-11T00:22:30.000Z, NaN, 9, 0
2016-07-11T00:37:30.000Z, NaN, 9, 0
2016-07-11T00:52:30.000Z, NaN, 9, 0
2016-07-11T01:07:30.000Z, NaN, 9, 0
2016-07-11T01:22:30.000Z, NaN, 9, 0
2016-07-11T01:37:30.000Z, NaN, 9, 0
2016-07-11T01:52:30.000Z, NaN, 9, 0
2016-07-11T02:07:30.000Z, NaN, 9, 0
2016-07-11T02:22:30.000Z, NaN, 9, 0
2016-07-11T02:37:30.000Z, NaN, 9, 0
2016-07-11T02:52:30.000Z, NaN, 9, 0
2016-07-11T03:07:30.000Z, NaN, 9, 0
2016-07-11T03:22:30.000Z, NaN, 9, 0
2016-07-11T03:37:30.000Z, NaN, 9, 0
2016-07-11T03:52:30.000Z, NaN, 9, 0
2016-07-11T04:07:30.000Z, NaN, 9, 0
2016-07-11T04:22:30.000Z, NaN, 9, 0
2016-07-11T04:37:30.000Z, NaN, 9, 0
2016-07-11T04:52:30.000Z, NaN, 9, 0
2016-07-11T05:07:30.000Z, NaN, 9, 0
2016-07-11T05:22:30.000Z, NaN, 9, 0
2016-07-11T05:37:30.000Z, NaN, 9, 0
2016-07-11T05:52:30.000Z, NaN, 9, 0
2016-07-11T06:07:30.000Z, NaN, 9, 0
2016-07-11T06:22:30.000Z, NaN, 9, 0
2016-07-11T06:37:30.000Z, NaN, 9, 0
2016-07-11T06:52:30.000Z, NaN, 9, 0
2016-07-11T07:07:30.000Z, NaN, 9, 0
2016-07-11T07:22:30.000Z, NaN, 9, 0
2016-07-11T07:37:30.000Z, NaN, 9, 0
2016-07-11T07:52:30.000Z, NaN, 9, 0
2016-07-11T08:07:30.000Z, NaN, 9, 0
2016-07-11T08:22:30.000Z, NaN, 9, 0
2016-07-11T08:37:30.000Z, NaN, 9, 0
2016-07-11T08:52:30.000Z, NaN, 9, 0
2016-07-11T09:07:30.000Z, NaN, 9, 0
2016-07-11T09:22:30.000Z, NaN, 9, 0
2016-07-11T09:37:30.000Z, NaN, 9, 0
2016-07-11T09:52:30.000Z, NaN, 9, 0
2016-07-11T10:07:30.000Z, NaN, 9, 0
2016-07-11T10:22:30.000Z, NaN, 9, 0
2016-07-11T10:37:30.000Z, NaN, 9, 0
2016-07-11T10:52:30.000Z, NaN, 9, 0
2016-07-11T11:07:30.000Z, NaN, 9, 0
2016-07-11T11:22:30.000Z, NaN, 9, 0
2016-07-11T11:37:30.000Z, NaN, 9, 0
2016-07-11T11:52:30.000Z, NaN, 9, 0
2016-07-11T12:07:30.000Z, NaN, 9, 0
2016-07-11T12:22:30.000Z, NaN, 9, 0
2016-07-11T12:37:30.000Z, NaN, 9, 0
2016-07-11T12:52:30.000Z, NaN, 9, 0
2016-07-11T13:07:30.000Z, NaN, 9, 0
2016-07-11T13:22:30.000Z, NaN, 9, 0
2016-07-11T13:37:30.000Z, NaN, 9, 0
2016-07-11T13:52:30.000Z, NaN, 9, 0
2016-07-11T14:07:30.000Z, NaN, 9, 0
2016-07-11T14:22:30.000Z, NaN, 9, 0
2016-07-11T14:37:30.000Z, NaN, 9, 0
2016-07-11T14:52:30.000Z, NaN, 9, 0
2016-07-11T15:07:30.000Z, NaN, 9, 0
2016-07-11T15:22:30.000Z, NaN, 9, 0
2016-07-11T15:37:30.000Z, NaN, 9, 0
2016-07-11T15:52:30.000Z, NaN, 9, 0
2016-07-11T16:07:30.000Z, NaN, 9, 0
2016-07-11T16:22:30.000Z, NaN, 9, 0
2016-07-11T16:37:30.000Z, NaN, 9, 0
2016-07-11T16:52:30.000Z, NaN, 9, 0
2016-07-11T17:07:30.000Z, NaN, 9, 0
2016-07-11T17:22:30.000Z, NaN, 9, 0
2016-07-11T17:37:30.000Z, NaN, 9, 0
2016-07-11T17:52:30.000Z, NaN, 9, 0
2016-07-11T18:07:30.000Z, NaN, 9, 0
2016-07-11T18:22:30.000Z, NaN, 9, 0
2016-07-11T18:37:30.000Z, NaN, 9, 0
2016-07-11T18:52:30.000Z, NaN, 9, 0
2016-07-11T19:07:30.000Z, NaN, 9, 0
2016-07-11T19:22:30.000Z, NaN, 9, 0
2016-07-11T19:37:30.000Z, NaN, 9, 0
2016-07-11T19:52:30.000Z, NaN, 9, 0
2016-07-11T20:07:30.000Z, NaN, 9, 0
2016-07-11T20:22:30.000Z, NaN, 9, 0
2016-07-11T20:37:30.000Z, NaN, 9, 0
2016-07-11T20:52:30.000Z, NaN, 9, 0
2016-07-11T21:07:30.000Z, NaN, 9, 0
2016-07-11T21:22:30.000Z, NaN, 9, 0
2016-07-11T21:37:30.000Z, NaN, 9, 0
2016-07-11T21:52:30.000Z, NaN, 9, 0
2016-07-11T22:07:30.000Z, NaN, 9, 0
2016-07-11T22:22:30.000Z, NaN, 9, 0
2016-07-11T22:37:30.000Z, NaN, 9, 0
2016-07-11T22:52:30.000Z, NaN, 9, 0
2016-07-11T23:07:30.000Z, NaN, 9, 0
2016-07-11T23:22:30.000Z, NaN, 9, 0
2016-07-11T23:37:30.000Z, NaN, 9, 0
2016-07-11T23:52:30.000Z, NaN, 9, 0
2016-07-12T00:07:30.000Z, NaN, 9, 0
2016-07-12T00:22:30.000Z, NaN, 9, 0
2016-07-12T00:37:30.000Z, NaN, 9, 0
2016-07-12T00:52:30.000Z, NaN, 9, 0
2016-07-12T01:07:30.000Z, NaN, 9, 0
2016-07-12T01:22:30.000Z, NaN, 9, 0
2016-07-12T01:37:30.000Z, NaN, 9, 0
2016-07-12T01:52:30.000Z, NaN, 9, 0
2016-07-12T02:07:30.000Z, NaN, 9, 0
2016-07-12T02:22:30.000Z, NaN, 9, 0
2016-07-12T02:37:30.000Z, NaN, 9, 0
2016-07-12T02:52:30.000Z, NaN, 9, 0
2016-07-12T03:07:30.000Z, NaN, 9, 0
2016-07-12T03:22:30.000Z, NaN, 9, 0
2016-07-12T03:37:30.000Z, NaN, 9, 0
2016-07-12T03:52:30.000Z, NaN, 9, 0
2016-07-12T04:07:30.000Z, NaN, 9, 0
2016-07-12T04:22:30.000Z, NaN, 9, 0
2016-07-12T04:37:30.000Z, NaN, 9, 0
2016-07-12T04:52:30.000Z, NaN, 9, 0
2016-07-12T05:07:30.000Z, NaN, 9, 0
2016-07-12T05:22:30.000Z, NaN, 9, 0
2016-07-12T05:37:30.000Z, NaN, 9, 0
2016-07-12T05:52:30.000Z, NaN, 9, 0
2016-07-12T06:07:30.000Z, NaN, 9, 0
2016-07-12T06:22:30.000Z, NaN, 9, 0
2016-07-12T06:37:30.000Z, NaN, 9, 0
2016-07-12T06:52:30.000Z, NaN, 9, 0
2016-07-12T07:07:30.000Z, NaN, 9, 0
2016-07-12T07:22:30.000Z, NaN, 9, 0
2016-07-12T07:37:30.000Z, NaN, 9, 0
2016-07-12T07:52:30.000Z, NaN, 9, 0
2016-07-12T08:07:30.000Z, NaN, 9, 0
2016-07-12T08:22:30.000Z, NaN, 9, 0
2016-07-12T08:37:30.000Z, NaN, 9, 0
2016-07-12T08:52:30.000Z, NaN, 9, 0
2016-07-12T09:07:30.000Z, NaN, 9, 0
2016-07-12T09:22:30.000Z, NaN, 9, 0
2016-07-12T09:37:30.000Z, NaN, 9, 0
2016-07-12T09:52:30.000Z, NaN, 9, 0
2016-07-12T10:07:30.000Z, NaN, 9, 0
2016-07-12T10:22:30.000Z, NaN, 9, 0
2016-07-12T10:37:30.000Z, NaN, 9, 0
2016-07-12T10:52:30.000Z, NaN, 9, 0
2016-07-12T11:07:30.000Z, NaN, 9, 0
2016-07-12T11:22:30.000Z, NaN, 9, 0
2016-07-12T11:37:30.000Z, NaN, 9, 0
2016-07-12T11:52:30.000Z, NaN, 9, 0
2016-07-12T12:07:30.000Z, NaN, 9, 0
2016-07-12T12:22:30.000Z, NaN, 9, 0
2016-07-12T12:37:30.000Z, NaN, 9, 0
2016-07-12T12:52:30.000Z, NaN, 9, 0
2016-07-12T13:07:30.000Z, NaN, 9, 0
2016-07-12T13:22:30.000Z, NaN, 9, 0
2016-07-12T13:37:30.000Z, NaN, 9, 0
2016-07-12T13:52:30.000Z, NaN, 9, 0
2016-07-12T14:07:30.000Z, NaN, 9, 0
2016-07-12T14:22:30.000Z, NaN, 9, 0
2016-07-12T14:37:30.000Z, NaN, 9, 0
2016-07-12T14:52:30.000Z, NaN, 9, 0
2016-07-12T15:07:30.000Z, NaN, 9, 0
2016-07-12T15:22:30.000Z, NaN, 9, 0
2016-07-12T15:37:30.000Z, NaN, 9, 0
2016-07-12T15:52:30.000Z, NaN, 9, 0
2016-07-12T16:07:30.000Z, NaN, 9, 0
2016-07-12T16:22:30.000Z, NaN, 9, 0
2016-07-12T16:37:30.000Z, NaN, 9, 0
2016-07-12T16:52:30.000Z, NaN, 9, 0
2016-07-12T17:07:30.000Z, NaN, 9, 0
2016-07-12T17:22:30.000Z, NaN, 9, 0
2016-07-12T17:37:30.000Z, NaN, 9, 0
2016-07-12T17:52:30.000Z, NaN, 9, 0
2016-07-12T18:07:30.000Z, NaN, 9, 0
2016-07-12T18:22:30.000Z, NaN, 9, 0
2016-07-12T18:37:30.000Z, NaN, 9, 0
2016-07-12T18:52:30.000Z, NaN, 9, 0
2016-07-12T19:07:30.000Z, NaN, 9, 0
2016-07-12T19:22:30.000Z, NaN, 9, 0
2016-07-12T19:37:30.000Z, NaN, 9, 0
2016-07-12T19:52:30.000Z, NaN, 9, 0
2016-07-12T20:07:30.000Z, NaN, 9, 0
2016-07-12T20:22:30.000Z, NaN, 9, 0
2016-07-12T20:37:30.000Z, NaN, 9, 0
2016-07-12T20:52:30.000Z, NaN, 9, 0
2016-07-12T21:07:30.000Z, NaN, 9, 0
2016-07-12T21:22:30.000Z, NaN, 9, 0
2016-07-12T21:37:30.000Z, NaN, 9, 0
2016-07-12T21:52:30.000Z, NaN, 9, 0
2016-07-12T22:07:30.000Z, NaN, 9, 0
2016-07-12T22:22:30.000Z, NaN, 9, 0
2016-07-12T22:37:30.000Z, NaN, 9, 0
2016-07-12T22:52:30.000Z, NaN, 9, 0
2016-07-12T23:07:30.000Z, NaN, 9, 0
2016-07-12T23:22:30.000Z, NaN, 9, 0
2016-07-12T23:37:30.000Z, NaN, 9, 0
2016-07-12T23:52:30.000Z, NaN, 9, 0
2016-07-13T00:07:30.000Z, NaN, 9, 0
2016-07-13T00:22:30.000Z, NaN, 9, 0
2016-07-13T00:37:30.000Z, NaN, 9, 0
2016-07-13T00:52:30.000Z, NaN, 9, 0
2016-07-13T01:07:30.000Z, NaN, 9, 0
2016-07-13T01:22:30.000Z, NaN, 9, 0
2016-07-13T01:37:30.000Z, NaN, 9, 0
2016-07-13T01:52:30.000Z, NaN, 9, 0
2016-07-13T02:07:30.000Z, NaN, 9, 0
2016-07-13T02:22:30.000Z, NaN, 9, 0
2016-07-13T02:37:30.000Z, NaN, 9, 0
2016-07-13T02:52:30.000Z, NaN, 9, 0
2016-07-13T03:07:30.000Z, NaN, 9, 0
2016-07-13T03:22:30.000Z, NaN, 9, 0
2016-07-13T03:37:30.000Z, NaN, 9, 0
2016-07-13T03:52:30.000Z, NaN, 9, 0
2016-07-13T04:07:30.000Z, NaN, 9, 0
2016-07-13T04:22:30.000Z, NaN, 9, 0
2016-07-13T04:37:30.000Z, NaN, 9, 0
2016-07-13T04:52:30.000Z, NaN, 9, 0
2016-07-13T05:07:30.000Z, NaN, 9, 0
2016-07-13T05:22:30.000Z, NaN, 9, 0
2016-07-13T05:37:30.000Z, NaN, 9, 0
2016-07-13T05:52:30.000Z, NaN, 9, 0
2016-07-13T06:07:30.000Z, NaN, 9, 0
2016-07-13T06:22:30.000Z, NaN, 9, 0
2016-07-13T06:37:30.000Z, NaN, 9, 0
2016-07-13T06:52:30.000Z, NaN, 9, 0
2016-07-13T07:07:30.000Z, NaN, 9, 0
2016-07-13T07:22:30.000Z, NaN, 9, 0
2016-07-13T07:37:30.000Z, NaN, 9, 0
2016-07-13T07:52:30.000Z, NaN, 9, 0
2016-07-13T08:07:30.000Z, NaN, 9, 0
2016-07-13T08:22:30.000Z, NaN, 9, 0
2016-07-13T08:37:30.000Z, NaN, 9, 0
2016-07-13T08:52:30.000Z, NaN, 9, 0
2016-07-13T09:07:30.000Z, NaN, 9, 0
2016-07-13T09:22:30.000Z, NaN, 9, 0
2016-07-13T09:37:30.000Z, NaN, 9, 0
2016-07-13T09:52:30.000Z, NaN, 9, 0
2016-07-13T10:07:30.000Z, NaN, 9, 0
2016-07-13T10:22:30.000Z, NaN, 9, 0
2016-07-13T10:37:30.000Z, NaN, 9, 0
2016-07-13T10:52:30.000Z, NaN, 9, 0
2016-07-13T11:07:30.000Z, NaN, 9, 0
2016-07-13T11:22:30.000Z, NaN, 9, 0
2016-07-13T11:37:30.000Z, NaN, 9, 0
2016-07-13T11:52:30.000Z, NaN, 9, 0
2016-07-13T12:07:30.000Z, NaN, 9, 0
2016-07-13T12:22:30.000Z, NaN, 9, 0
2016-07-13T12:37:30.000Z, NaN, 9, 0
2016-07-13T12:52:30.000Z, NaN, 9, 0
2016-07-13T13:07:30.000Z, NaN, 9, 0
2016-07-13T13:22:30.000Z, NaN, 9, 0
2016-07-13T13:37:30.000Z, NaN, 9, 0
2016-07-13T13:52:30.000Z, NaN, 9, 0
2016-07-13T14:07:30.000Z, NaN, 9, 0
2016-07-13T14:22:30.000Z, NaN, 9, 0
2016-07-13T14:37:30.000Z, NaN, 9, 0
2016-07-13T14:52:30.000Z, NaN, 9, 0
2016-07-13T15:07:30.000Z, NaN, 9, 0
2016-07-13T15:22:30.000Z, NaN, 9, 0
2016-07-13T15:37:30.000Z, NaN, 9, 0
2016-07-13T15:52:30.000Z, NaN, 9, 0
2016-07-13T16:07:30.000Z, NaN, 9, 0
2016-07-13T16:22:30.000Z, NaN, 9, 0
2016-07-13T16:37:30.000Z, NaN, 9, 0
2016-07-13T16:52:30.000Z, NaN, 9, 0
2016-07-13T17:07:30.000Z, NaN, 9, 0
2016-07-13T17:22:30.000Z, NaN, 9, 0
2016-07-13T17:37:30.000Z, NaN, 9, 0
2016-07-13T17:52:30.000Z, NaN, 9, 0
2016-07-13T18:07:30.000Z, NaN, 9, 0
2016-07-13T18:22:30.000Z, NaN, 9, 0
2016-07-13T18:37:30.000Z, NaN, 9, 0
2016-07-13T18:52:30.000Z, NaN, 9, 0
2016-07-13T19:07:30.000Z, NaN, 9, 0
2016-07-13T19:22:30.000Z, NaN, 9, 0
2016-07-13T19:37:30.000Z, NaN, 9, 0
2016-07-13T19:52:30.000Z, NaN, 9, 0
2016-07-13T20:07:30.000Z, NaN, 9, 0
2016-07-13T20:22:30.000Z, NaN, 9, 0
2016-07-13T20:37:30.000Z, NaN, 9, 0
2016-07-13T20:52:30.000Z, NaN, 9, 0
2016-07-13T21:07:30.000Z, NaN, 9, 0
2016-07-13T21:22:30.000Z, NaN, 9, 0
